comment,sentiment_gemini,sentiment_vader,sentiment_textblob
miscarriage of justice trump got caught and has to be held accountable for his fraudulent activity law is law no matter who stands up and enforces it shame on fox news for continuing to support this career criminal,-0.75,-0.6908,-0.4
trump is a criminal fox news are the enemy of the people,-1.0,-0.7845,-0.4
trump is a criminal,0.0,-0.5267,-0.4
the law is broken,-1.0,-0.4767,-0.4
its not an injustice when the law has been broken he lied to exaggerate his wealth and lied to reduce his taxes and lied to gain advantage,-0.75,0.0253,-0.4
criminal minds equals the trumps,-1.0,-0.5267,-0.4
look at all the boo whoos for the twice impeached 4 time indicted criminal rapist cry me a billion dollar river,0.0,-0.9081,-0.4
i can see from the comments that fox main stream media viewers are idiots stop watching bs opinion television educate yourselves and quit believing what the experts tell you there is a reason the previous generation calls it the idiot box you all prove it,-0.85,-0.6705,-0.4
disgusting when did the court system allow judges to render a decision on a case with no evidence against president trump this is going no where appeal will prevail america pray for president trump his family and his legal team even pray for the ones doing this against him,0.0,-0.2023,-0.4
hahaha pathetic fox news,-0.5,-0.0258,-0.4
crime doesnt pay but orange does add this to trump university 4 casinos trump shuttle trump charities and on and on but the cult is behind him,0.0,0.4936,-0.4
why do they hate this man he is the excentinal threat to the deep state,0.4,-0.7964,-0.4
trump is a criminal his followers are gullible,-0.9,-0.7096,-0.4
trump criminal family and and fox news lying,-0.7,-0.7783,-0.4
well deserved he is a criminal,-0.5,-0.3182,-0.4
and cowardly republicans do nothing why because the gop is secretly collaborating with the democrats to get trump,-1.0,-0.3818,-0.4
so shocking to see letitia james showing patriotism to the usa by promising to sue murdering punk putins boy who is still trying to dismantle our country for him,-0.2,-0.6801,-0.4
broke donnie has something in common with fox admitted fake news they owe millions for their lies,-1.0,-0.8074,-0.4
poor baby,-0.5,-0.4767,-0.4
so is the justice system broken,-0.3,0.144,-0.4
judge should go to prison for his part of this farce,-1.0,-0.7525,-0.4
this whole thing is disgusting i cant believe they can get away with this,-1.0,-0.5267,-0.4
this will only bring trumps base closer,-0.2,0.0,-0.4
ohhhh ya boy starts to get whats coming to him his criminal organization can no longer operate in ny and is out over 300m from his blood money funds this is just the beginning,0.6,-0.6808,-0.4
trump is a criminal for 40 years and still his sheeps believe every nonsense from that dude,0.0,-0.7269,-0.4
what a load of political crap,-1.0,-0.3818,-0.4
poor stinky couldnt play by the rules and now the magot tears are flooding,-0.9,-0.8194,-0.4
if you sit behind a bench you can steel millions,-0.2,0.0,-0.4
and now the criminal cases lock him up,0.0,-0.5267,-0.4
360 million now thats criminal,0.0,-0.5267,-0.4
folks in case you have not heard the cat is out of the bag obama the clintons comey brennan and all the rest are antiamerican communist pieces of sht demtards stop with all of your bullsht you see demtards we have this thing now its called the internet so now we know that you are all criminal lying pieces of stinking sht,-1.0,-0.9081,-0.4
these bubble heads to include ari fliescher neglect the fact that trump took the 5th over 400 times and one of his idiot sons eric took the 5th over 600 times no wonder faux news got sued for repeating the stolen election lies these people need to do the american people justice and locate a candidate thats not a crook,-0.88,-0.8779,-0.4
this is the democratic partys game as dictator to their opponents,-0.579,0.0,-0.4
i stand behind you trump24 theyll be exposed just like the frauds in georgia this makes no sense scotus will fix it,0.0,-0.5106,-0.4
this is bs the abuse they have done to president trump is a crime and should be delt with i hate everything the left stands for because they are lying greedy grifters trump 2024,-0.7,-0.9524,-0.4
i thought trump would be tired of winningmore like he is tired of spending out millions to lost lawsuits,0.0,-0.7351,-0.4
he bouta file bankruptcy this guy can not win,-0.6,-0.4717,-0.4
what a farce,0.0,-0.4019,-0.4
if anyone gives false statements to banks and the bank lends them money and the money is insured by federal government thats a federal crime fox needs to stop lying to there viewers were do you think they got the evidence against trump banks numbers dont lie,-0.25,-0.8442,-0.4000000000000001
when trump becomes president again he should use the presidential paycheck to pay off these false claims,-0.5,-0.1027,-0.4000000000000001
democrats make me hate my own country we are infested with evil we have become a thirdworld banana republic if you are a democrat you are the problem not the solution we are supposed to be a country of the people for the people and by the people we are not supposed to be run by career politicians we are supposed to have presidents who have an aptitude for command not bribery and corruption like joe biden,-0.8,-0.8824,-0.4000000000000001
throw this man in jail already hes a criminal and we are soooo sick of him his rat looking wife and his fruity sons,0.0,-0.7717,-0.4047619047619048
doesnt mean hes guilty he still has my support smiles,0.0,0.7982,-0.40625
these sick people who rendered this sick verdict better hope to god trump is not elected president what will these sick people do then,-0.7,-0.34,-0.4107142857142857
this is so corrupt its ridiculous civil or not this is about bankrupting him and ruining his life james is a disgrace to humans,-1.0,-0.7884,-0.4166666666666666
this is ridiculous these democrats are so fing corrupt,-0.8,-0.3612,-0.4166666666666666
are they seriously arguing that because they didnt know that it wasnt illegal bahahahhahahahah,-0.724,-0.1965,-0.4166666666666666
hunter biden is an angel and trump guilty before he enters a court of law america is no better than russia and this is sad,0.0,-0.6369,-0.4166666666666667
i dont know why no one has brought up the eighth amendment in cruel punishment high bonds and fines,-0.604,-0.7279,-0.42
they wants this guy gone so bad so desperate and i thought putin was cold but these jokers are going after everything this man owns,-0.638,-0.6002,-0.4249999999999999
not surprised they hate him and theyre scared of him,-0.5,-0.1451,-0.425
she is going to get a bad wake up call she got dirt on her skirt take her down,-0.8,-0.7096,-0.4277777777777777
criminals running new york these people are pathetic their time will come,-1.0,-0.8126,-0.4318181818181818
trump leave new york leave it that state is disgusting,-0.4,-0.5859,-0.4318181818181818
disgusting no one was damaged new york is doomed all that support these people should be ashamed,0.0,-0.9201,-0.4318181818181818
leticia james and fani willis are examples of a corrupt government this crap happens in russia the dems are doing anything they can to prevent trump from running for president they lied for 4 years about russian collusion that they cooked up they continue to lie in order to install a marxist government of one party the end justifies the means these people are our enemies they represent a democrat party that has become weaponized against their opponents,-0.66,-0.5106,-0.4333333333333333
stupid even a moron can see this for what it is a political witchhunt so for you morons this is literally how borrowing money against real estate is done evey time everyone everywhere on earth,-0.75,-0.8467,-0.44
guilty is as guilty does notorious liar who continues to wax worse and worse deceiving and being deceived mr trump needs to stop lying and repent,-0.9,-0.9796,-0.4499999999999999
i dont even like trump but ill send him money and would crawl through a field of broken glass and rattle snakes to vote for him,1.0,-0.8557,-0.45
that is disgusting she doesnt know what the word professional means she is a leg breakera goon,0.0,-0.5267,-0.45
only guilty people are found guilty morons,-1.0,-0.7845,-0.45
trump is a criminal and guilty law and order,-0.9999,-0.7351,-0.45
wow insane,0.0,0.2732,-0.45
watching from the uk the judge had found him guilty before the case started but biden family seems worse to me,0.0,-0.7227,-0.45
judge engmoron said trump was guilty but lets have a trial anyway he also said he wasnt here to hear trump speak what a farce,0.0,-0.6652,-0.45
meanwhile biden continues his illegal criminal activity unchecked,-1.0,-0.7906,-0.45
this is utterly disgusting letitia said she and the judge had decided to find him guilty before the trial began were now the republic of america new york is a disgrace,-0.9,-0.8655,-0.4545454545454546
her comments are shocking really come on now how many shocking comments has donald trump made against others in office but now you want to talk about shocking comments stop it,-0.5,-0.8225,-0.4599999999999999
oh my word how on earth leticia james can do such evil evil work towards trump she just hates this good man lord put some wrath to this evil woman trump continue fighting,0.0,-0.9453,-0.4599999999999999
trump obviously orchestrated this whole impeach biden scam it has his fingerprints all over it it failed miserably just like trump has failed miserably,0.0,-0.9325,-0.4666666666666666
is the man guilty or not well is he and lj saying im going to prosecute 45 fails in comparison to chants all over the country about locking up hclinton fox has the nerve to replay lj 45 has repeatedly broken the law what about the constitution bring facts not just opinions please not just whining about unfairness as if we are dealing with a childlike mindset,-0.4,-0.9102,-0.4666666666666666
the us political system is broken this is disgusting,0.0,-0.7579,-0.4666666666666666
trumpublicans will get very violent if their supreme leader loses in 2024 thats what dumb duped and deadly cult victims do,-0.9,-0.8832,-0.46875
its pretty shocking behavior from someone that wants to be president what he vomits into the media for years now lying insulting disrespecting any democratic institutions spreading hate pissing of allies,-0.6,-0.91,-0.47
these people are sick they all need to be impeached this is obviously punishing him for running sick fs,-0.8,-0.8807,-0.4761904761904762
declare bankruptcy and give them trump should do that till the election trump vivek vp 2024 im rooting for trump so hard even im not a us citizen its crazy this happening in us like a 3rd world corrupt country and for trump god protect trump for world and root out evil,0.6,-0.3541,-0.4783333333333333
its about moneythey want to bleed his finances dry so he cant campaign this is sickening this one makes my blood boil,0.0,-0.4767,-0.4833333333333333
we need to pray for real and seriously for trump this is so sad the lies of this evil democrats are very disgusting new york judge is disgusting,0.0,-0.9598,-0.4995670995670996
guilty again and again and again,-1.0,-0.4215,-0.5
guilty,-0.5,-0.4215,-0.5
he will face trial for his fake elector scheme one day that will see him jailed,-0.8,-0.743,-0.5
this is bs trump did nothin wrong god will get her just watch she will pay for this,0.0,-0.34,-0.5
these people are clowns embarrassment to the law so sad i feel sorry for the people living in ny,-0.6,-0.8154,-0.5
trump did the wrong thing got caught the rest of the world laughs at all the americans that are trump fans,-0.86,0.0258,-0.5
a corrupt biden democrat government that is supported by corrupt judges and protected by the corrupt fbi lets maga,-1.0,0.6369,-0.5
its sad,0.0,-0.4767,-0.5
there were no charges against him before he became president this is all fake news,-1.0,-0.7506,-0.5
are they still extinct ed dangerous species,-0.5,-0.4767,-0.5
judge is corrupt,0.0,0.0,-0.5
so sorry,0.0,-0.1513,-0.5
what a bull bull corrupt democrat party,-1.0,0.4019,-0.5
why bring a trial in an area where his sheep do not care what he does illegal,-0.9,-0.7374,-0.5
could not have got him if he wasnt guilty so looks like miss james had something to run on after all js,0.0,0.5018,-0.5
fake news,0.0,-0.4767,-0.5
this is going to backfire on the corrupt democrats come november,-0.8,0.0,-0.5
appeal that corrupt sob judge,-0.8,-0.25,-0.5
the judge said he was guilty before the trial started,-0.6,-0.4215,-0.5
to put this into context jj were fined 572 million for being found to be involved in thousands of deaths from malpractice thats how corrupt this is,-0.8,0.25,-0.5
yup and as per gqp trump loyalists they are all fake and witch hunts there are lot of difference cases to keep track on,-0.7,-0.5423,-0.5
the trump cult members who leave comments here dont address the merits of the case or whether hes actually guilty all they do is bash and blame,-0.7000000000000001,-0.7689,-0.5
president trump is going to go insane on these people when he comes back,-0.6,-0.4019,-0.5
the judge is corrupt too,-1.0,0.0,-0.5
so unfair according to eric trump his father built the ny city skyline ill have to think about thatnope,0.0,-0.7346,-0.5
looks awful crooked to me,-0.5,-0.4588,-0.5
when this witch hunt will finish when these democrats stop doing illegal lawsuits,-1.0,-0.836,-0.5
when the truth comes out these judges should be fired and jailed what the h e ll is wrong with the u s a,0.0,-0.8225,-0.5
this is so wrong,0.0,-0.6113,-0.5
trump 2024 democrats will fail and trump will rise again,0.8,-0.5423,-0.5
just think of president trump was actually guilty firing squad tar and feather keel hauled spanking by stormy daniels what a freaking joke man,-1.0,-0.7003,-0.5
theres no justice for this and this ruling is wrong,-1.0,-0.2263,-0.5
i dont understand how a judge can be so corrupt and have no fear of being in trouble for his stupid actions,0.0,-0.8885,-0.5
and we remember that judge said he was guilty before the child began,-0.9,-0.4215,-0.5
this is absolutely disgusting the only criminals in this case are the judge and the prosecutor,-0.5,-0.8122,-0.5
hey dum dumsbreaking the law is illegal except in georgia and florida,0.0,-0.5574,-0.5
please start a fund me ill donate in a heartbeat,1.0,-0.128,-0.5
we all knew that this jerk judge would do this because he is a democrat and his wife hates trump as well letitia james needs to be brought to court as well i hope everyone donates to his lawyer fees and losses cant wait until he is president and has these corrupt da and judges removed from office,-0.75,-0.3071,-0.5
judge said guilty before trial is that not against the law,-1.0,-0.4215,-0.5
the idea is to leave trump penniless so as not to run for presidency in 2024 what a silly idea,-0.5,-0.0258,-0.5
i use to like him but i see hes putins buddy whats wrong with that guy,0.0,-0.5267,-0.5
democrats say that trump gets in there hell attack them and overthrow the government but its a democrats that are doing just that now with lies and fake cases,-0.55,-0.9136,-0.5
sell of all those hithole places in nyc its illegal ridden trash now,-0.8,-0.5574,-0.5
what a corrupt system so sad what weve become,0.0,-0.6113,-0.5
the judge went into the case calling him guilty,0.0,-0.4215,-0.5
has anyone noticed that the supreme court is not mentioned anywhere in the constitution they are a made up court if you dont like law and order start with the fake supreme court,0.0,0.457,-0.5
how can a judge keep somebody from doing business in a state that has to be illegal,0.0,-0.5574,-0.5
what a sad day for our country,0.0,-0.4767,-0.5
all you people calling this judgement lame were you in the court room did you hear the evidence,-0.5,-0.4215,-0.5
demo craps are not americanthey are paid thugs that what think im 77 never saw such hate with the ugly stinky democrap today,0.0,-0.4218,-0.5
ny court system is corrupt,0.0,0.0,-0.5
i would not be ordered by a corrupt system i would refuse they would never never get money from me,-0.6021,-0.296,-0.5
anybody shouldve known that corrupt judge would rule guilty but the appeal is coming,-0.2,-0.2263,-0.5
how could they find him guilty of things he did cant even do crime in peace anymore,-0.6,0.5499,-0.5
fox news quit sticking up for mentally ill trump,-0.5,-0.4215,-0.5
guilty with no availability of speech or juryincredable,-0.875,-0.6124,-0.5
trump 2024 never ever allow democrats to rule america they are all crooks and fakes they are what is wrong in america today,0.0,-0.7626,-0.5
corrupt dei judge,-1.0,0.0,-0.5
bias judge should have been removed corrupt justice system,-0.6,0.4588,-0.5
you think this case was corrupt see bob dylans stealing of james damianos songs,-0.8,-0.5719,-0.5
this judgenshould be disbarred for his corrupt court appeal appeal appeal appeal this is all for show teump 2024,0.0,0.0,-0.5
the blue state justice systems have gone insane,0.0,0.1779,-0.5
illegal ruling unqualified judgement ny state owes trump 400 million in overpaid taxes,0.0,-0.5574,-0.5
this judge is corrupt god will judge this righteously this is the year of gods will be done amen,0.0,0.2732,-0.5
according to all the search engines hes guilty,-0.98,-0.4215,-0.5
fake news,-1.0,-0.4767,-0.5
this is liberal bull shirt he needs to stop now i hope they go after that creepy crappy judge erogaran in ny and leticia gets her karma,-0.6,-0.4404,-0.5
so lets recap hillary challenged the election results nothing happens to her hillary and biden has documents in their possession that is illegal to haveagain nothing happens to themanyone see a pattern,0.0,-0.6124,-0.5
this is bs where will the money go into the pockets of the corrupt,0.0,0.0,-0.5
they need money for the illegal bs immigrants,0.0,-0.5574,-0.5
you guys are all so blind how can you follow an praise this man,-0.3,0.0281,-0.5
just another example of how corrupt the democratic crime party is,0.0,-0.2023,-0.5
its no surprise because hes guilty,-1.0,-0.4404,-0.5
the judge said before the trail started that they were guilty and day of trial told trump he did not want to hear what he had to say judge had already undervalued trump assests as if he is an appraiser trump had the banks and they stated they were the ones who value the properties this will go to the appeals court,-0.1,-0.1586,-0.5
who he damagedthats a loooooot of youre blind judge,0.0,-0.4019,-0.5
trump rudy and mike lindell all learned karma doesnt like when you try to steal elections with fake electors,0.0,-0.8131,-0.5
all you idiots donating to his campaign are paying for this hahahahahahahahahahahahahahahahahaha losers,-1.0,-0.5267,-0.5
this justice system is so corrupt its laughable,-1.0,0.5945,-0.5
no tishy judge will be fighting over trumps penthouse latissey should be disbarred play the movie her insane behavior that independent monitor requested the job to continuiing to bleed trump organization already made 27million,-0.74,-0.6124,-0.5
i guess this is fake news too,0.0,-0.4767,-0.5
trump lost trump lost trump the loser what goes around comes around suck it up sad people,-0.95,-0.9186,-0.5
all this sham will do is make trumps poll numbers sky rocket these idiots will never learn,-1.0,0.0,-0.5
nothing like being found guilty before the trial even starts i predict trump will not pay a cent of this money,-0.12,-0.5594,-0.5
donnie the crook everyone in ny knows it sadly his supporters dont,-1.0,0.0258,-0.5
democratic party has grown corrupt,-0.5,0.4019,-0.5
that judge ag are corrupt trump dont pay a cent f u judge sell and let ny go to hell,-0.65,-0.649,-0.5
guilty 356mil he did nothing wrong,0.0,-0.0634,-0.5
watch out fraudster trump is gonna need to fund raise from his base cant buy groceries too bad trumpeter needs your money to keep his business afloat,0.0,-0.7906,-0.5
corrupt judges appeal and counter sue the demo rats,0.0,0.0,-0.5
given the judge before the case started said he was guilty this verdict is no surprise at all,-0.6,-0.2846,-0.5
this is his money you theives are trying to break him he has worked all his life i wouldnt pay what did he do what did his kids do its his shame on what their doing no matter who you are this is wrong,-0.8,-0.7908,-0.5
this is so sad to see remember this on election day vote republican,-0.9,-0.6113,-0.5
remove these corrupt judges and das they are the ones who need to be prosecuted,-1.0,-0.3818,-0.5
america people need to sue them for their corrupt cases,-0.4,0.0,-0.5
fox news is fake news rino,-1.0,-0.4767,-0.5
the judge is corrupt,-1.0,0.0,-0.5
judge ignoron will be in prison before trump will pay for ny illegal aliens problem via these fake fines theyll have to panhandle elsewhere,-0.655,-0.9201,-0.5
whats so wrong abt this,0.0,-0.5256,-0.5
this is sad,-0.5,-0.4767,-0.5
this will lose on appeal sadly he will have to pay a bond for what he owes though,-0.43,-0.7096,-0.5
because you cant turn s into chocolate cake the mans guilty,-0.4404,-0.4215,-0.5
the rule of lawhow is fox going to spin out of this youre fake presidente is toast jailtime awaits donald j trumpfinally,-0.2,-0.4215,-0.5
the corrupt judge said trump was quilty before courtfjb,-0.75,0.0,-0.5
what a sad day for america,0.0,-0.4767,-0.5
he was obviously guilty as hell,0.0,-0.8126,-0.5
if he becomes president i feel sorry for all these judges,-0.25,-0.0772,-0.5
this is wrong so wrong,-1.0,-0.7351,-0.5
get even with all these corrupt criminals trump 2024,0.6,-0.5719,-0.5
there is no proof that oj did anything wrong there is evidence that the police lied and planted evidence,-0.25,-0.7845,-0.5
she went after him because he is guilty guilty guilty get it yet,-1.0,-0.8126,-0.5
who suppose to get this corrupt money fjb,-0.6,0.0,-0.5
judge angoro has to be disbarred unfair and corrupted judge,0.0,-0.4767,-0.5
im done doing any business or entertainment in ny so corrupt and ghetto,-0.9,0.4215,-0.5
theyre trying to bankrupted him for going against the corrupt establishment,0.0,0.0,-0.5
he was found guilty by a couple of clowns,0.0,-0.4215,-0.5
shocking hope he get them back,0.0,0.0516,-0.5
a non productive evil politician of a judge attacking the producers something has to be done about these parasitic judges democrats have already turned the usa into a banana republic republicans are now obligated to pay back,0.0,-0.8316,-0.5
this is insanely wrong,-1.0,-0.4767,-0.5
no justice robbing trump blind,0.0,-0.128,-0.5
judge is corrupt scotus needs to step in,0.0,0.0,-0.5
the judge had trump guilty before the trial what country does this happen in,-0.7,-0.4215,-0.5
time for the lawsuits to start against biden and otherness have failed americans,0.0,-0.5994,-0.5
america needs to start a petition to end the corrupt casesand they are using taxpayers money to do this america lawsuitaspa,-0.7,0.0,-0.5
a sad day for america,-0.6,-0.4767,-0.5
this judge is corrupt and needs to be removed from the bench,0.0,0.0,-0.5
this verdict by a corrupt judge and liberal lawyers will be overturned by the appeals court hopefully these corrupt judges and lawyers will get their justice desert,-0.6,0.7717,-0.5
this is wrong to do but what comes around goes around you democrats need to learn that and you will soon,0.0,-0.2617,-0.5
how else will ny pay for the illegal aliens,-1.0,-0.6124,-0.5
trump never does anything wrong i support and will vote for him but some of you act like hes some sort of god or something,-0.3,0.7957,-0.5
fox news is still fake news convict 45,-1.0,-0.4767,-0.5
what about the appeals court already saying trump did nothing wrong where is the appeals court at,0.0,0.3724,-0.5
trump is guilty as sin,0.0,-0.7506,-0.5
this is the definition of extorsion before the trial started the judge said he was guilty why did they even have a trial,0.0,-0.4215,-0.5
when are republicans going to dump this corrupt loser he is bankrupting the party,-0.75,-0.5106,-0.5
agreed sell everything an dont do business in corrupt cities or states,-1.0,0.2732,-0.5
nyc needs money to take care of the illegal immigrants,0.0,-0.1027,-0.5
ny is trying to pay for all the cost of the illegal immigrants there is no damage done to anyone,-0.7,-0.8555,-0.5
this is what happens when you break the law and obtain ill gotten gains,-0.3,-0.1027,-0.5
our prime minister is not perfect but this guy trump should be locked up maga morons are immune to facts and reality so dont waste your time on them,0.0,0.3108,-0.5
this is your democratic party on drugs even from a doctor the current state of our elected representatives is outrageous,0.0,-0.0772,-0.5
well we now know leitia james as being corrupt for misappriation of tax funds i hope she goes to prison for it,-0.675,0.1779,-0.5
leave ny bring business to florida and sue that corrupt judge,-0.4,-0.0516,-0.5
desantis welcomes maga criminals to do business in his corrupt state,-0.8,-0.25,-0.5
trump corrupt and thief,-0.2,-0.5267,-0.5
please send this fake billionaire all your money he needs you,-0.75,-0.2023,-0.5
guilty af,-0.8,-0.4215,-0.5
this judge is a crook bought and paid for by brandon he was found guilty before trial there is no justice,-1.0,-0.1531,-0.5
appeal appeal appeal the judge and da james are both corrupt and should be disbarred,-0.6,0.0,-0.5
biden opened the border and let in millions of illegal immigrants and thousands of terrorists also got caught laundering millions of dollars lets talk about that,-0.5,-0.8271,-0.5
hes guilty,-1.0,-0.4215,-0.5
something wrong with this picture i would turn around and sue all of them something has got to be done,0.0,-0.4767,-0.5
so so wrong,-0.3,-0.5678,-0.5
sounds like this judge is corrupt,0.0,0.3612,-0.5
so where might this money go illegal credit card fund,0.0,-0.25,-0.5
if one thing doesnt work try another one now they trying bankrupt him if i was him ill take out all my business i have in nyc,-0.2,-0.7506,-0.5
the us law today doesnt mean crap there is no justice in the united states of america which means america is broken,-0.711,0.4738,-0.5041666666666668
these people are sick they just money for their pockets wait until trump gets in office these people are sick and need to be put in jail,-0.9,-0.765,-0.5095238095238096
any candidate running on hate agendas should immediately be disqualified and never be allowed to run for any office this is ridiculous and the biggest example of election interference of all there was no crime latisha james should be behind bars she should lose her license and be reported to the bar for revocation trump 2024,0.0,-0.9468,-0.5111111111111111
im sick to my stomach to know that evil people reign in high offices of our country,-0.6,-0.8271,-0.5180952380952382
that our legal system allows this to happen is sickening absolutely sickening,-1.0,-0.743,-0.5333333333333333
i thought the left hated trump why are they trying to get reelected so badly,-0.4,-0.8478,-0.5333333333333333
i am sick and tired of the corrupt justice injustice system going against anybody that is republican,0.0,-0.7579,-0.5380952380952381
the ultra maga tds is real corrupt democrats ridiculous,0.0,-0.3612,-0.5416666666666666
its very sad the dems are truly the lowest of low and evil,0.0,-0.8622,-0.5499999999999999
thats a hunt for trump they are doing everything to make him not win bad news for them he will be president and hunting i them would not blême him,0.0,-0.0572,-0.5499999999999999
i am sad to see this is what our soldiers fought and died for for a state to ignore law and institute what suits them i lost family i served and i just cant stand to see what i and others defended was this i cant wait to vote biden out in november a doj that will allow this type of injustice for biden a man who is guilty for the deaths of americans in bulk by opening our borders there is no forgiveness for the terrible things happening under the biden administration shame to those on the hill you have killed democracy for an agenda and i cant wait to vote trump,-0.85,-0.9821,-0.55
a common criminal and a terrible businessman sad,0.0,-0.8625,-0.55
what a surprise that fox sides with the criminal rapist i am so so shocked,0.0,-0.8895,-0.55
maxwell s absolutely grotesque associate,-0.9,0.0,-0.55
that is absolutely absurd and crazy shame on engoron,-1.0,-0.6969,-0.55
this is why the evil resident is in ohio just liie any other time he feels threatendvthe americsn people might show up in his face,-1.0,-0.6597,-0.5625
this happens in thirdworld corrupt countries a corrupt hating judge a get trump crazy da this judge should have been removed from this kangaroo court im very sad and ashamed of my country,-0.9,-0.9092,-0.5625
how disgusting is this an absolute atrocity karma will take the lives of all those corrupt in this case if this stands it will be the worst case of victimisation ever seen by a corrupt and filth ridden justice dept newyork is going down the sewer shocking,-0.78,-0.7783,-0.5650793650793651
bloody ridiculous,-0.3,-0.6597,-0.5666666666666667
bloody ridiculous,-0.636,-0.6597,-0.5666666666666667
sick joke now america a pathetic circus totally ruined and lost,0.0,-0.8947,-0.5714285714285715
lies can be very expensive looks like fox may have to answer to defamation of the us president and his son hunter comer the lying joker failed to tell the truth,-0.8,-0.6041,-0.575
dems have no limit as to how low they will go to break the law they are abhorrently pathetic there is no way dems can let anything go when it comes to trump they are sick sick people they know he will uncover all their dirty corrupt illegal activities,-0.8802853,-0.9694,-0.5755102040816327
america is going down by the hands of evil,-1.0,-0.6597,-0.5777777777777778
how can they allow an attorney general with that hate evil mentality in office,0.0,-0.802,-0.5833333333333334
yeehaw and justice for all to bad so sad,-0.2,-0.6238,-0.5999999999999999
this is crazy,-1.0,-0.34,-0.6
infuriating,-1.0,-0.5267,-0.6
that crazy lady shouldnt become a 300 millionaire over defamation,-0.6,-0.34,-0.6
so smug knowing yall been playin dirty,-0.5,-0.204,-0.6
please give it up these cases are not from the year 2012 2016 this is dirty business hes been doing for over 30 years,0.0,-0.1531,-0.6
i listen to these people talk and they have no idea what is going on incredibly disappointing our justice is working laws are laws and the system although imperfect works for justice,0.625,0.086,-0.6
believe it or not corrupted justice every liberal state they afraid of him try all they can to block it this is america corruption justice system,-0.625,-0.8152,-0.6
they are crazy,-0.4,-0.34,-0.6
what the hell is going on in america im in the uk and your country is crazy anyone can see they are going after trump,0.0,-0.7906,-0.6
time for deplorable idiots to send the money to dummy trump to bail him out of this criminal case karma,0.0,-0.6124,-0.6
all these cases nancy pelosi attacking trump still and hillary clinton attacking trump still then few people have been attacking trump for 7 years and if that aint hate crime i dont know what hate crime is,-0.6,0.4011,-0.6
this is a dangerous precedent for anyone who takes out a loan property,0.0,-0.4767,-0.6
what a joke as he was guilty by the opinion of the judge our justice system is corrupt and stupid,-0.8,-0.1531,-0.6
fox still defending trump what a pathetic bunch of losers like trump,0.0,-0.6808,-0.6
why arent the real criminal biden sgetting v justice,-0.5,0.7332,-0.6000000000000001
all you people on fox are just on your knees brown nosing hes a firstrate criminal coming from a non democrat nonvoter talk to the people that dont vote you will come up with the truth you idiots,-0.5,-0.2732,-0.6000000000000001
trumpi would donate to a gofundtrump site this makes me sickabsolutely sick i am so angry,0.0,-0.7841,-0.6071428571428572
this idiot james and that weird looking creature of a judge are evil and may god strike them down,-0.9,-0.8316,-0.6138888888888888
hahahahahaha all the trumpers are mad,-0.5,-0.4939,-0.625
she did what she said she would do why yall mad,0.5,-0.4939,-0.625
gotta pay your bills donnie or else mad vlad gets to do what he likes,-0.5,-0.2023,-0.625
as if we should be surprised these folks are ruthless nasty people,-0.8,-0.4019,-0.6333333333333333
trump is violent and evil and criminal he is not good for our country and europe no trump,0.0,-0.946,-0.6375000000000001
it is hard to understand how anyone can be so horribly misinformed,-0.7,-0.8246,-0.6458333333333334
even if you dont like trump youd have to view this as a corrupt system if not youre an idiot the tide will turn,-0.8,0.1511,-0.65
the criminality in our judicial system is sickening criminal sob posing as judges and court officers,-1.0,-0.8316,-0.65
what is that country going to very sad,-0.8,-0.5256,-0.65
nyc didnt apply the america s laws they copied china s laws that mean government can robbed the property of the citizens disgusting,-1.0,-0.5267,-0.65625
insane beyond all measure radicals are a serious threat kanagroo court judge is a lunatic and should be removed and the decision vacated,-0.75,-0.8625,-0.6666666666666666
yes it is so shocking that something is over political when youre talking about politics so shocking,0.0,-0.6466,-0.6666666666666666
its just disgusting to see how the news is so giddy about this so giddy about how corrupt our politics are today this man has been in business for over 50 years and now hes found fraudulent disgoes to show you whoever holds the galval a power isnt charge of everybody even law even though its corrupt law,-0.5,-0.87,-0.6666666666666666
its been a bad week for donnie moscow,-0.8,-0.5423,-0.6999999999999998
not as bad as fox news settlement,0.0,0.431,-0.6999999999999998
leticia james has a bad case of trump derangement syndrome leticia needs help,-1.0,-0.2023,-0.6999999999999998
damm they want trump to lose this bad,0.0,-0.7597,-0.6999999999999998
dont forget to send him all your money he needs it so bad,0.0,-0.5893,-0.6999999999999998
trump is just a nasty criminal,-1.0,-0.7906,-0.7
and trump never says anything ugly about anyone,0.5,0.4023,-0.7
only devil worshipers and people who hate what america stands for would vote for or defend the orange fuhrer so much evil in the us is absolutely devastating,0.0,-0.955,-0.7
why do you think no one stepped forward because his crazy base would boycott afterwards,0.0,-0.7096,-0.7
anyone shocked,0.0,-0.3182,-0.7
and some of us can see the wicked evil hand behind all of this,0.0,-0.6808,-0.7
what is sick is that mich mcconnell agrees with this,-0.5853917189240981,-0.3612,-0.7142857142857143
trump caused the depression dont you know you people are sick,-0.8,-0.7906,-0.7142857142857143
these people are sick,0.0,-0.5106,-0.7142857142857143
bwahahahahahha i wonder if trump is sick of losing yet,0.0,-0.7096,-0.7142857142857143
nothing but a witch hunt were so sick of this,-1.0,-0.6366,-0.7142857142857143
this is sick what there doing to him,-0.9,-0.5106,-0.7142857142857143
i cant get over this its making me sick that people in our country letting this happen,0.0,-0.5106,-0.7142857142857143
