comment,sentiment_gemini,sentiment_vader,sentiment_textblob
woo hoo yeah beeeeeotch get some f with the tax bull get the horns,1.0,0.6486,0.0
justice for all tired of winning you rpist,-1.0,0.5994,0.04999999999999999
355 million is not even equal to what donald trump and his family has stolen from the american people through tax fraud over the years,-0.8,-0.7906,0.0
the point is that youre pointing out that its all personal mean it is political full persecution you ought to hurt him but i got news for you the american people the blank buying is anytime a win reelection you go out to piss and moan about it,-0.7,-0.1154,0.11964285714285715
can judges be disbarred for blatant miscarrages of justice,0.0,0.5267,-0.5
its only going to hurt ny president trump 2024 president trump 2024 president trump 2024,0.5,-0.5267,0.0
what the lobbyists that funded this bullshit just now are jumping off cant run and hide buddy borrises,-0.7,-0.6101,0.0
wtf look i dont like the orange man but you people have made up all of this ive given up on liberal causes because of all the lies,-0.5,-0.7687,-0.5
about time pay up,0.0,-0.1027,0.0
pay your bill orange tangerine man i have the nerve to say other country doesnt pay their bill what a joke this joker is,-0.7,0.2558,-0.125
trying to bankrupt your primary political opponent because youre scared hes going to win is going to backfire spectacularly come november the biden admin could not be demonstrating their fear of orange man more than theyre doing now,-0.6,-0.7096,0.4600000000000001
he is all ready sending out emails asking for more money,-0.5,0.3612,0.35
i think rudy will be ignoring calls from trump tonight looking for a loan the saudis will be fretting that the 2billion doesnt go missing to maralago,-0.25,-0.2052,-0.2
couldnt have happened to a better man than defendant ttrump,-1.0,0.4404,0.5
so who gets the 355 million that lying judge,-1.0,-0.5267,0.0
the dominoes are beginning to fallits definitely taken too long,-0.2,0.4019,-0.025
j jonah jameson thanks for the good news,1.0,0.7003,0.44999999999999996
is this the childrens channel apparently,-0.5,0.0,0.05
yet the banks never complained,0.2,0.3089,0.15
good the deadbeat trumps have to pay,0.5,0.3612,0.7
this should not be a problem for a billionaire since he swears maralago is worth more than a billion he should have no problem getting a loan for half that amount using it as collateral heehee,0.0,0.5293,0.21111111111111114
yes what you do say in life eventually comes back to bless or harm in the form of karma its karma time for trump co,0.2,0.25,0.0
lets hope this is the beginning of the end of trump,-0.5,0.4404,0.0
trumps words are biting him in the ass regarding nato 355 million plus 833 plus 5 million on top of interest and lawyer bills pay your bills trump,0.0,-0.0258,0.5
trump and his cronies cry about a twotier justice system true but its not how they think,0.0,0.2617,0.35
and theyll never pay a dime,0.0,0.0762,0.0
what a rat he needs to be sitting in a criminal courtroom being tried for those 91 felonies he was indicted on,-0.4,-0.7845,-0.4
do trolls and bejing bots andeer each others posts,0.0,0.0,0.0
thats a slap on the wrist,-0.25,0.1531,0.0
theres a special place in hell waiting for that judge,-0.6,-0.4404,0.35714285714285715
they will never pay a dime corporations are tripping over themselves to leave this corrupt state who would want to do business here knowing that they can remove your right because of politics good luck ny,0.0,0.7427,0.16190476190476188
not surprised everyone in their right mind knew that would happen now it will go to appeal,0.2,-0.1695,0.11785714285714285
i wonder whether this will shake putins faith in him as a useful tool,-0.4,0.6124,0.3
woah thats alot of cash they are really trying to destroy this mansmh,-0.6,-0.5809,0.0
rofl,0.0,0.5719,0.8
good we got im,0.6,0.4404,0.7
and do the interminable appeals process begins,-0.7,0.0,0.0
donald j trump 2024 all the way,0.85,0.0,0.0
waiting for trump reaction,0.25,0.0,0.0
dumped trump like a chump,-1.0,-0.0516,0.0
they wouldnt do that to hillary she would arrange accidents for all of them,-0.5,-0.3182,0.0
do you smell that thats trump shitting his pants,-0.7,-0.4215,0.0
maga tears everywhere haa,0.5,-0.2263,0.0
when is the payment due,0.0,0.0,-0.125
oh what a lovely day this jerk is about to claim bankruptcy along with him all loans will bring a number of banks into bankruptcy,-1.0,0.4019,0.5
what a farce what a kangaroo court,-0.99,-0.4019,-0.4
hows fani doing down in georgia,0.2,0.0,-0.15555555555555559
this is good for americas democracy trump has to be held to account or is this a witch hunt,0.25,0.0065,0.7
may be the rnc can pay this for him and the lemmings will keep sending their campaign checks in,-0.5,-0.1027,0.0
dont get excited cnn we all know there is no fraud on deciding the amount a property is worth people work for the bank that makes the decisions as well,0.0,-0.6169,0.3375
unfortunately there are still poor gullible souls out there that will keep donating millions to this grifter to pay his debts,0.0,-0.8126,-0.45
this ruling is ridiculous and everyone knows it he will win on appeal,0.0,0.3182,0.23333333333333336
deep state continues its harassing ways,0.0,-0.5423,0.0
its a minor win for trump he can still do business in ny and his brand will stay intact,0.0,0.6808,0.375
i cant stop laughing and i dont feel bad about it even a little bit,0.0,0.2755,-0.4437499999999999
for believers in the concept of original sin donald trump is the poster child,0.0,-0.3182,0.375
we have biased judges who are making unconstitutional judgements against the bill of rights but also against a former president that has irreparable damage on all presidents ability to make decisions affecting the nation and the world without fear of prosecution after they leave the office and judges who violate us citizens constitutional and civil rights they are laying the fountain for tyranny in the united states of america,0.0,0.4738,0.0
proven fraudster proven rapist tired of winning yet orange jesus,0.0,-0.836,0.04999999999999999
this case will get thrown out the window when he gets a fair and honest court room i mean when the das number one mission is to ruin trump we already knew the out come this was no surprise just like ol fanni her time will come glad to know shallow americans are giddy about this as new york just released an illegal alien gang member on bail for 1 after beating on police officers think for a moment if you did that mean tweets though haha,0.0,0.3182,0.0428030303030303
well that wipes out allens bonus,0.0,0.6808,0.0
hell appeal because its already a farce zero proof that whacko lady cant even remember what year it allegedly happened there is no victim in the loans even the bank executives said so only a judge trial a trump hating judge so its a political attack in an election year,0.0,-0.9536,-0.0925
everyone in realestate does this kind of thing i can see the courts flooded with cases wasting prosecutorial time that could be better spent on crime,0.0,-0.5106,0.3333333333333333
e jen carol5 million then another 833 million and this 355 million he will have to sell asset to pay all this its not jail yet but a great start4433 million,0.0,0.802,0.42500000000000004
didnt trump get a lifetime ban in ny already in a prior judgement if so is this a reduction to just 3 years or is the lifetime ban superseding,0.0,-0.802,0.0
such a 100 lawfare case we are now a banana republic,0.0,0.0,0.0
thinking that there will be zero consequences for your actions in your whole life is beyond idiocy that is like thinking you are exempt from death itself,0.0,-0.25,-0.04999999999999999
he wont pay a penny of this money,0.0,0.0762,0.0
does this number include the 9 interest penalty,0.0,0.0772,0.0
he could have happily lived out the rest of his life as a wealthy man best known for saying youre fired but instead he sought more power and its ultimately costing him his legacy i wonder if he thinks about that as his head rests on the pillow every night was it worth it,0.0,0.6908,0.5166666666666666
the sheer amount of sheep in this comment thread is astounding,-0.3,0.4215,0.3
if the over 74 million people that voted for trump in the 2020 presidential election give at least 500 per person the trumps would have more than enough to pay up whats owed,0.2,-0.1027,0.06666666666666667
political overreach to the absurd even democrats can see this is fascist,-1.0,-0.5574,-0.25
trump wont pay nothing military tribunals coming soon,-0.5,0.0762,-0.1
delicious,0.9,0.5719,1.0
oh what a tangled web we weavewhen first we practice to deceive not shakespeare,-0.5,-0.4019,0.25
this is a man who cant run his life how on earth is he trusted to run the country,-1.0,0.4767,0.0
what bullshit trump 2024 he will get it back and so much more cnn is garbage,-0.65,-0.5859,0.25
make it a billion he wont have to pay a dime his polls just doubled go trump repair the damage done,0.9,-0.4412,0.0
will the nys dept of taxation and irs sue them now,-0.09,0.0,0.0
karma is finally starting to catch up with ketchup con man aka donny douche bag i cant wait for the rest to come,-0.8,-0.3612,0.0
appealed fkn idiots,-1.0,0.0,-0.8
trumps a multibillionaire so this should be petty cash for him right trumptards,-0.4,-0.2023,0.2857142857142857
come to the cnn comment section to see all the delusional morons out there lol never disappoints,-0.62,0.3987,0.0
and yet no entity has claimed to have been defrauded,0.0,-0.296,0.0
he trying to go back to get loans in america since hes been dealing with russian mafia and now they are done with him,-0.8,0.0,0.0
trump is the tip of the iceberg they all lie about their assets so they dont pay any taxes,-1.0,0.3093,0.0
this judge is crupt,-1.0,0.0,0.0
id refuse that was a complete sham trial no matter what one thinks about trump love him or hate him the court violated due process on several levels and the verdict would go to appeals all the way to scotus and no one would get a single red cent until the scotus actually ruled on the constitutionality of the lack of due process perpetrated by engerons corrupt court,-0.75,-0.8442,-0.11103896103896105
he says theres no victim looks like hes a victim of his own crimes cool beans,0.0,-0.1531,0.228125
trump will come out on top ingron said he was guilty before the trial was that a real trail if are government lets this fly the democrats corrupted are country its not the usa anymore biden is the cause of this its part of the bidens crime familys,-0.5,-0.6705,0.25
i almost feel bad for him because we all know he does not have that type of money,-0.5,-0.4976,-0.6999999999999998
absolutely love that news could not have happened to a more dishonested under handed criminal in us history but im innocent his favorite whine,0.5,0.6593,0.32
this judge is so fking corrupt a total biased pos that already has his decision before the trial even began trump will win on appeal,-0.75,0.4019,0.10000000000000002
if they can do that to him they can do it to everyone be careful getting loans if a bank does not do their due diligence then you will be liable,-0.061,0.1531,-0.10833333333333334
in america a man can be found liable for sexual assault and defrauding the government of 355000000 and not spend a single day in jail god bless america,-0.6,0.0258,0.057142857142857155
the tax payer is the victim obviously,-0.5,-0.2732,-0.037500000000000006
i disagree that there were no victims he cheated the bank out of money they could have charged him and received how is that victimless,-0.75,-0.8625,0.0
maga nation before you get started please understand and realize that trump is no victim what is hehes a habitual liar someone who loves to fabricated and a career conman everything that happening is selfinflicted and long overdue,-1.0,-0.1531,-0.004166666666666666
victory now he has to lose the election so we can forget about him,-0.25,-0.5945,0.0
great news break out the champagne at last con artist trump is getting what has been coming to him for many years maybe his family and him will stop cheating others lying and getting away with it obey the laws like the rest that is simple and true,0.31,0.34,0.32999999999999996
he must appeal this decision it is wrong the judge was partison and did not like donald trump all the people going after trump dont want him back in the white house he was exposing them for the evil they are democrats want complete control cnn msnbc have been totally bias for the democrats they refused to report any good that he accomplished,-0.638,-0.8499,-0.06249999999999999
it shouldve been more and he should never be able to do business in new york again he stole enough from the people of new york,-1.0,0.0,0.2545454545454545
will be tossed on appeal,-1.0,0.0,0.0
this is making yall way to happy what goes around comes around the whole judicial system is fixed bring biden to a red state and let tara reide sue him for his assault on her we will give her 80 million dollars this is political 1000 rfk 2024,-0.2,-0.0258,0.22000000000000003
hey maga every dime you give trump will go to pay this huge bill,-0.6,0.3016,0.4000000000000001
attention american citizens mrs fani waste 50000 for her campaign they went after mrtrump for money resources and abuse of power going after mr trump to keep him off the ballot and indict him on deformation of character mr wade said the money he got was never reported for income taxes file the judge is violating mr trump rights when he got substantial evidence and facts mr trump from the bank mr trump didnt commit fraud this judge is crooked and hes about helping them to put false claims in against billionaires this judge should be disbar for judge abuse and being bias against mr trump this is dead wrong of this judge no equal justice mr trump has a right to get justice the judge is ignoring the bank testimony that he didnt commit bank fraud,-0.69,-0.9352,-0.12678571428571428
thats gonna cost the fan base,-0.7,0.3182,-0.8
i see democrats have no plans to put a capable presidential candidate to defeat trump so they resort to bankrupt him two weaponize the doj and send him to jail three weaponize the legal system to remove him from the ballots and four character assassinate him through the media little does these people know is this is making him more popularits like 2016 never taught these people anything,-0.9,-0.4445,0.12250000000000001
hooray keep it going congratulations to michael cohen,1.0,0.802,0.0
trump will fleece the republican party for millions and the down ballot republican canadates wont have any to campaign with in 2024,-0.7,0.4019,-0.15555555555555559
get real he wasnt a succesful businessmanhe wasis a corrupt con man watch where he gets the money from this is likely why he demands his daughter in law and 2 friends take iver rnc do people not see with their own eyes what he is and how he rips people offsmh,-0.95,0.4767,0.075
america happend in eastern europe thouse judges killed milions persecuting opponents we come from there president yrump america is more valuable than zer will vote for you by millions 2024 election is yours investigate next year all that persecuted you and terrorizing our country z,0.65,-0.8722,0.09999999999999999
bunch of bull,-1.0,0.0,0.0
trump will get the money back from this maga stupid,-0.5,-0.5267,-0.39999999999999997
yeah some maga supporters are gonna go bankrupt too paying trumps bills,-0.5,0.128,0.0
lmfao all the morons here in the comment section dont understand that this judge has had every appealed case over turned enjoy it while you can youre vindictive behavior wont be satiated,-0.8,0.6597,-0.2
trump should sell all his properties and leave new york,-0.5,-0.0516,0.13636363636363635
this trial is fraud so i wouldnt be surprised if trump does not turn around and sue bragg and the judge,-0.7,-0.6937,0.1
it would be justice if some of the money was given to the poor workers that the donald had cheated out of their wages over the years,-0.2,-0.4588,-0.4
democrats rigged justice system corruption,-1.0,0.2263,0.0
president trump is god almightys trumpet to wake us up to what is happening to america,1.0,0.2732,0.0
trump has also previously been found liable for 83 million in the ejean carroll case to add to these latest fines in the face of factual reality and the rule of law wannabe dictator trumps endless bs and criminality has finally been called out lets see how the serial liar and loser fares in the other trials particularly the election denial and fixing attempt including the j6 violent insurrection this is beyond time for justice to be seen to be done with this nasty divisive crook,-0.78,-0.9091,-0.18333333333333332
no sane person agree with this crap,-1.0,-0.3182,-0.8
ha ha pay up chump er trump nah chump as in harry potter justicehttpswwwyoutubecomwatchvyymxazx5xtk,-0.8,0.4588,0.0
plus the 83 million creditors collection agencies due what you whatever the hell you want the stupidity of leadership in trump org has everyone laughing at you you delinquent lmao,-1.0,-0.0258,-0.041666666666666664
not enough,-0.5,0.0,0.0
hopefully they appeal this because the judge was a bias judge,-0.6,0.3182,0.0
this is hilarious not only because it shows trump for the fraud he is but also because trump is gunna take that fine out the pockets of the idiots who support trump a double whammy his supporters are among the dumbest people in the united states they claim to hate corporations and the elite of this country yet they send their hard earned dollars to a billionaire owner of the trump corporation this stuff cant be made up,-0.75,0.1655,-0.1392857142857143
jared trump may ask for a loan from that 9 billion you criminally got from saudi arabia,-0.2,0.0,-0.4
omghell never pay the money himself hell grift the money from the magas,0.0,-0.649,0.0
why should the big crackpot be worried about paying hes raking in millions if not billions by selling or exposing his collection of stolen documents what other reason would he have for hoarding classified materials at his residence for lining his birdcage,-0.75,-0.7579,-0.0625
tell me how crooked the bidens are again we know who the real crook is if this was any average citizen they would be locked up but ding dong walks free,-0.75,0.6652,0.11250000000000002
they will be melting down the thin gold plating on that elevator for the liquidation coming soon,0.0,0.0,-0.2777777777777778
now everyone knows he lied about his property valuesincluding the irsgo after him for tax fraud he obviously didnt pay his fair share of taxesalso great that his two evil spawn sons are guilty as well and must pay finesmaybe don jr will learn about proper accounting procedures now,0.0,-0.7629,0.0
trump u can try to delay paying eg carol here dues but u definatly cant delay uncle sam bugger,0.0,-0.5574,0.0
maybe he can get a loan from his soninlaws 2 billion he got from the saudis,0.0,0.0,0.0
the point is this whole thing is a witch hunt this is politically motivated every real estate company works in the same way why not prosecute every real estate company because they are not owned by trump this will only improve his poll numbers,0.0,0.6866,0.10000000000000002
maybe you will be next,0.0,0.0,0.0
trump will go up another 5 points in the polls appeal the case and win the judge will eventually be remembered as a corrupt goofball,0.0,0.5859,0.15000000000000002
happy friday everyone,0.0,0.5719,0.8
time to donate to the trump fund against judicial corruption trump2024,0.0,0.0,0.0
they should ban him from doing business permanently as he will absolutely commit more fraud if they dont,0.0,-0.7553,0.35
this should have happened decades ago trump has always been a fraud and con artist,0.0,-0.5859,0.0
cnt wait till trump is president again,0.0,0.0,0.0
its outrageous alot of corruption and liestrump 2024,0.0,-0.4588,-1.0
the winning just doesnt stop,0.0,0.6472,0.5
02 for don con and many more to come it is sad he cant run a business for 3 years and then after that he has to have a babysitter to watch over his business dealings and they want him to be president that is why i voted for nikki haley,0.0,-0.4215,0.16666666666666666
hell file bankruptcy again everything about him is a fraud,0.0,-0.8555,0.0
karma is the judge in seat,0.0,0.0,0.0
watch your back msljames you know rump will send his cult to get you please be careful thank you ag leticia,0.0,0.6597,-0.05
he is all f up in his head,0.0,0.0,0.0
soooo many judges and lawyers have said this case is bullshit yet the judge rules this way wow every project developer does this everyonecomical,-0.2,0.0,0.3
he will not have to pay that more fake news,-1.0,-0.4761,0.0
thank you leticia james,0.8,0.3612,0.0
and his little princess did nothing is that realistic,-0.25,0.0,-0.010416666666666671
alina habba i would not trust her defending a speeding fine she is costing the orange idiot a fortune you pay pennies or not in trumps case so you get what you deserve,-0.0230694906,-0.681,-0.19166666666666668
dam did he kidnapped chelsea clinton naw he stole from ny for his own personal benefit gain the world and lose his soul for worthless bull stttt,-0.85,0.2023,-0.0666666666666667
now donald is not a billioner anymore,-0.5,0.0,0.0
why not 355 trillion that would make as much sense so who was damaged to the tune of 355 million dollars,-0.5,-0.4877,0.2
fraud is the court its a administrative admiralty commerce courtlaw of the seanot law of the land,-0.75,-0.3818,0.0
they just stole 355 million smdh,-0.7,0.0,0.0
even his political donations cant pay off this fine sell up time donald,-0.9,0.2723,0.20833333333333334
complete outrageous and unacceptable that judge is nuts,-1.0,-0.8074,-0.45
trump done cussed all his attorneys out,-0.5,0.0,0.0
on trumps ass,-1.0,-0.5423,0.0
what do you expect from a democratic political justice system he was guilty even before he went in the court room political corrupt justice at its best trump will prevail trump 2024,-0.2,0.8481,0.0
this is surely gonna give him the win for president,0.7,0.7717,0.65
i wonder if trump is tired of all of this winning yet,-0.25,0.2732,0.04999999999999999
i wonder what hell look like in prison when that orange wash wears off and he has a gang member hanging out of his back end hahahaha,-0.892,-0.7506,0.1
maga followers our president trump needs your support now more than ever please make you donation to the trump bailout campaign today,0.846,0.5945,0.5
trump gets his loans from putin thats why he is blocking aid to ukraine,-0.2,-0.3818,0.0
finally the crook gets his day,0.5,0.0,0.0
fat chance ever seeing a cent donald trump is a very smart man his funds are completely protected from removal by anyoneyou knowlike soros and gates,0.15,0.8012,0.18928571428571428
no problem he is a billionaire,0.2,-0.5994,0.0
the trumps better hit up jared kushner for a loan from his 2 billion,-0.2,0.4404,0.5
getting closer to dancing in the streets,0.9,0.0,0.0
cnn is such bias crap,-0.8,-0.4588,-0.4
pay up magayour awesome leader screwed up again,-0.4,0.128,1.0
dont tell me whats coming next disgraceful witch hunt hed never appeal this right,-0.6,-0.3612,0.14285714285714285
thump is a life long criminal,-1.0,-0.5267,-0.225
this judge is an idiot political hack and needs to be fired and disbarred immediately he is crook and a criminal ie abuse of process denial of due process,-1.0,-0.9382,-0.33125000000000004
trump what you going to do when god come for you bad boy bad boy,-1.0,-0.7096,-0.6999999999999998
the gop is gonna have to take out some loans,-0.7,0.0,0.0
letisha james is a crook too,-0.8208,0.0,0.0
everyone knows the judge is corrupt and trump wont pay a dime,-1.0,0.0762,-0.5
appeal and sue them make them pay you that,-0.5,-0.1027,0.0
not enough,-1.0,0.0,0.0
maybe trump can sue georgia for fani willis actions for 340 million,-0.3,0.0,0.0
melania to her divorce attorneys stand back and stand by,-0.75,0.0,0.0
ipeople against trump have waited a long time for this vote blue save democracy,0.6,0.4939,-0.025
so who gets the if there were no victims or accusers in this case regardless if u like trump or not everyone should be outraged if they can do this to a former president imagine what they can do to you this whole case was pure bs,0.2,-0.6705,-0.12142857142857141
trump get out of new york you scam artist,-1.0,-0.5719,0.13636363636363635
hey fellow queers are boris eyebrows real,0.0,0.0,0.2
i love feel good stories,0.8,0.7964,0.6
what about court costs trump must pay,0.0,-0.1027,0.0
jared kushner has 15 billion from the saudis he can loan trump,-0.5,0.0,0.0
who was damaged who was defrauded funny stuff right here,0.2,0.0,0.26785714285714285
diaper don is ready for a new pair of pampers he stinks to high heaven,-0.5,0.5859,-0.025909090909090902
48 million loan from putin,-1.0,0.0,0.0
fake news again set up by the left always just like january 6 evil amongst us all,-0.6,-0.7184,-0.5
dont care still voting for him u cant stop him from being the president unless you guys jfk him trump 2024 will get my first ever vote,0.4,-0.1877,0.25
too much winning donnie 355 million wins dont forget the e jean carrol win too,0.6,0.9112,0.5333333333333333
will never survive appeal these ny assholes had their day now reality will come back,-0.5,-0.5859,0.0
trump employees 34000 people 58 white 21 hispanic 12 black half female half male all gone,-1.0,0.0,-0.08333333333333333
who did he fraud he paid everyone back lmao,0.45,0.0258,0.3
couldnt happen to a sleazier guy justice served,-1.0,0.5267,0.0
wheres his wife she been mia wheres she at he was so worried about haley husband wheres your wife donnie boy,-1.0,-0.6207,0.0
start making these judges recite their oathsyes its required but the criminal coercion specialists will not tell you,-0.2,-0.6808,-0.4
i do not think donations from his cult will pay for that,-0.75,-0.1027,0.0
i was not a trump fan but this screams election interference,-0.1,-0.5075,0.0
all business in new york state will now become open game for seizures of property and liquid assets this is what communism looks like wake up people,-0.85,0.4939,-0.07840909090909091
this money goes to my family right,0.2,0.0,0.2857142857142857
all during an election year not suspicious at all,-0.5,0.2755,0.0
con organization trump,0.0,0.0,0.0
what you gonna do when they come for you,0.0,0.0,0.0
a fraud life long,0.0,-0.5859,-0.05
break out the checkbook,0.0,0.0,0.0
so who gets the money in this victimless crime,0.0,-0.4118,0.0
judge should be disbarred,0.0,0.0,0.0
cnn and the judge along with all this other false propaganda will continue to be exposed donald trump for president 2024,0.0,-0.3182,-0.20833333333333337
this cant be good for new york business companies will avoid new york,0.0,-0.5583,0.3242424242424242
good work wish the judgement was larger it would be nice to see trump on an on ramp somewhere begging for change,0.0,0.8126,0.4333333333333333
here come the all caps from poor donald heres mine lol,-0.25,-0.0772,0.2
lot of zeroes you forgot about the three other zeroesdonald trump and his two sons,0.0,0.0,-0.125
love it,1.0,0.6369,0.5
omg i am so scared for this country with this ruling i have never seen such election fraud in my whole life i am literally afraid for the former presidents life they will stop at nothing im speechless,-0.5,-0.8671,-0.09999999999999999
hahahaha couldnt have happened to a nicer guy hopefully there will be more good news coming,0.75,0.8313,0.4666666666666666
thats right you cant beat them in election bankrupt him fucking people are so evil this is sad the whole court thing was a setup anyways im sorry trump 2024 baby,-0.424,-0.9276,-0.3523809523809524
this judge is a corrupt pos,-1.0,0.0,-0.5
art of the deal donny,0.2,0.0,0.0
bet hes happy with habba again wow he loves his pretty lawyers that have to fake being smart hahaha,-0.75,0.9559,0.1773809523809524
maga make attorneys get attorneys maga my attorney got arrested,-0.23,-0.4767,0.0
thats a lie new york and everybody stop being bugging trump stop,-0.568,-0.5267,0.13636363636363635
lol you fools wont ever collect a dime of this fraudulent ruling,-0.886,-0.631,0.8
cnn needs investigated,-1.0,0.0,0.0
trump was always an unscrupulous businessman who failed in many of his business dealings he will probably now ask his cult followers to help pay this enormous debt the teflon don isnt so slippery to get out illegal activity after all,-0.6,-0.7964,-0.125
the bible said god will be justice to lawyers and every make the law and be wrong justice i wait for gos him give the triumph,-0.5,0.836,-0.5
not paying taxes is not smart when you cheat on them,-0.72,-0.6437,-0.10714285714285714
poor baby i almost feel sorry for him just kidding,-0.66,-0.4062,-0.45
im almost inclined to start a gofundme for the poor guy,0.51,-0.4767,-0.4
the curtains are falling,-0.5,-0.1531,0.0
he has around 40 million cult like supporters hell asked them for 20 each to pay it off half hell tell them that he will pay the rest,-0.4,-0.765,-0.16666666666666666
to quote nelson ha ha to quote vlad where my money btch,-0.5,0.5859,0.0
these people are out of there minds,-1.0,0.0,0.0
all these biden supporters in these comments yall gonna be sick when trump wins trump2024,-0.5,0.5106,-0.20714285714285716
trump will appeal and win again,0.0,0.5859,0.8
that is really exciting but lets see if he actually pays a dime he is probably going to try to fight it and then he will use his supporters money to pay for this,-0.5,0.2724,0.15
the bety about this is he will not understand why,-0.2,0.0,0.0
that is exactly why trump wanted european countries to pay,-0.2,-0.1027,0.125
who was the judge,0.0,0.0,0.0
wont see a nickle of it watch,-0.75,0.0,0.0
his supporters better mortgage their houses to help poor guy out,-0.8,0.6597,0.04999999999999999
thats like 460 million hes lost in 1 monthhow does the man sleep,-0.75,0.0516,0.0
pleasethese gays are trying to murder me,-1.0,-0.6908,0.0
do it again dummy donny lol,-0.8,0.4215,0.8
the irony wants to get paid for shaking hands with the easter bunny and saying norad tracks flying reindeer but he doesnt,-0.2,-0.1154,0.2
he and his magas want him to be president of the united states of america and run this nationbut the law the court and the evidence found trump cannot run his business for 3 yearsguilt of fraud magas wake upfacts are facts and you all have been defrauded and conned by trump,-0.2,-0.1779,0.0
and mar a lago is worth 18 mil,0.25,0.2263,0.3
finally a great win let all fraudster be aware,0.5,0.6597,0.6166666666666667
its all catching up to velcro donny trump hey can you send me the i gave you in 2015 dont worry your broke lol,-0.8,0.7606,0.7
send your money to don the con magats youre cult leader needs a bailout,-0.9,-0.1027,0.0
courts are a scam,-0.75,-0.5719,0.0
wasnt enough hope the trumps are banned from doing business in ny all together shouldnt they be done for perjury now,-0.6,-0.8077,0.0
cant do business in new york but can be dictator of the united states of america wtf insane,-0.9,-0.7227,-0.4545454545454546
trump is not morally fit to be our president or the president of this great country,-0.5,0.581,0.30000000000000004
trump supports israel and ukraineprint lots more dollarsmore tariffs on americans,-0.1,0.3612,0.5
f nato pay your fare share our protect your self lol,-0.469687,0.7351,0.8
something stuck,-0.2,-0.25,0.0
this is bs what happened to the ny tax of 9 year after year compounded so dumb,-0.6,-0.6418,-0.375
this is insane activist judge is disqualified from making impartial decisions none of this would be happening if trump was a democrat its political persecution and election interference plain and simple,-1.0,-0.6705,-0.30357142857142855
tick tock tick tock almost time to go to jail fake tan man,-0.3333333333333333,-0.4767,-0.3
guess they have to dig up ivanka and get some cash,-0.5,0.0,0.0
this has go fund me written all over it,-0.4,0.0,0.0
im so happy the delinquent must pay more and more and more,0.75,0.5563,0.575
big surprise that judge said he was guilty before he was indicted,-0.5,-0.1779,-0.25
trump will just appeal appeal appeal until hes dead so he doesnt have to pay one red cent,-0.674,-0.6129,-0.1
best part about thisdumb libs still think trump will pay a single dime of it haha,-0.8,0.7783,0.3761904761904762
all yall on here think maralago is actually only worth 18m the number the judge ruled its worth in contradiction to trumps estimates giving him leverage to take out more loans this story is insane since owners never assign value to their assets its the banks job to do its due diligence i can say my house is worth 1t but ill never receive a loan on it unless they asses its value all of you praising this are completely insane and delusional,-0.8,-0.5223,-0.1361111111111111
corrupt radical judge breaks the law and tries to influence the election,-0.85,0.0,-0.3
this is disgusting you libs must be ecstatic,-0.5,-0.0258,-1.0
here come the judge,0.5,0.0,0.0
imagine thata partisan democrat who broke precedent for both prosecuting a former president and also prosecuting for fraud with no injured party declared him guilty watch the double standard with anything related to the bidens,-0.8,-0.891,-0.1
is no obvious victim there actually are victims as of 2009 or so banks were forced to put a cap on what they could loan out by lying about his financial situation trump was taking loans away from people that otherwise could have gotten them okay we cant specifically name them but that is the situation anyway you know whats a great analogy for this nobody got hurt defense a cop pulls you over and says were you drinking and you say yep but i didnt hurt anybody and as we all know the cop at this point shrugs and says youre right on your way,-0.4,-0.689,0.15133928571428573
355 million for what because the criminals in charge dont want trump to be president so they will do anything they can imagine include illegally using the justice system with a podunk judge and all,0.0,-0.1336,-0.5
trump is a liar and raper and corruption and racist and needs to be fired and prison period,0.0,-0.9618,0.0
happy friday now pay your bills,-0.5,0.5106,0.8
its a great day for justice now go put him in jail fani,0.0,0.8176,0.35000000000000003
trump will never pay a dimethe scotus will throw this out on appeal because its nothing but a joke,-0.8,-0.2924,0.0
donald trump are you tired of winning yet,0.0,0.128,0.04999999999999999
hell need an increase in his allowance,-0.3,-0.5106,0.0
how many other property developers are they charging if he is the only one then you know whats going on,-0.2,0.0,0.125
more money harvested for ukraine sorry israel u get nada zippo zero,-0.9,-0.0772,0.0
love it trumps thug sons 4 million each its good friday,0.6,0.7964,0.6
hey donaldclose all your ny businesses and let all those people go find new jobs then incorporate all your business outside of delaware like elon is doing and lets start teaching these idiots a lesson in their wallet,-0.353,0.3612,-0.22121212121212122
lolhell never pay a dime you simple fools,-1.0,-0.4412,0.0
i pray every single dollar of the 355 million can be established forensically without a shadow of a doubt he doesnt have 355 million time to send out the fundraising emails,-0.8,0.5283,-0.07142857142857142
trumps entire life is a fraud hes been scamming individuals businesses and banks for decades and its about time hes held accountable for his crimes and wrongdoings the day for justice has come and the teflon don is gone,-0.891,-0.1027,0.0
and this is who you want to lead the country wow,-0.7,0.6249,0.1
i dont wish harm on anyone but i am ecstatic with the judgment trump has gotten away with multiple crimes for decades he has cheated people who worked for him out of money for decades karma was very patient,0.16666666666666666,0.0762,0.1
another bullshit hoax judgement from a fake biased democrat judge this will get squashed in appeals court,-0.75,-0.8779,-0.5
paula there is an obvious victim and that victim is the people of new york and those who could not get a loan because donald trump cheated and got more than he deserved,-1.0,-0.7579,0.09727272727272726
so very refreshing to hear,0.65,0.0,0.65
slap on the wrist,-1.0,0.1531,0.0
thats pocket change for a multi billionaire,0.4,0.0,0.0
this is a great day in américa,0.85,0.6249,0.8
