comment,sentiment_textblob,cluster
a credible judge who needs a law clerk to sit with him to change his depends the washington media are orgasmic coming all over themselves trump haters are screaming in what can best described as the only carnal satisfaction they have ever had so going forward all democrat business need to be audited any of them who sold their businesses above assessed values need to be tried in court like trump all private homes need to be audited and recorded anyone selling their home at market value needs to be tried in court,0.2799999999999999,2
anticipating trumps appeal trumps fraud is not a victimless crime when trump corralled lower interest rates we normal folks are squeezed out of that pool our loans cost more most importantly wouldnt everybody be encouraged to cheat wildly overstate valuations that puts the banks and insurance companies at risk this is not a victimless crime especially if left unchecked,0.2749999999999999,2
what other lawsuits may more easily follow because a judgment of wrongdoing has been made,0.2694444444444444,2
who was damaged who was defrauded funny stuff right here,0.2678571428571428,2
of course there will be an appeal i doubt that the appeal will go anywhere except to delay the effects of the decision if i apply for a mortgage the lender will want to see all my income and asset related documents and those documents will be verified before giving me a loan what the lender sees will determine the interest i pay on that loan if i can deceive that lender to get a lower interest rate than if they knew the truth then i win and they lose revenue not only do they lose the interest revenue as a company but all of the shareholders lose revenue as well it doesnt matter if i paid the debt on time they are still losing money compared to what they would have made if they had known the truth,0.2666666666666666,2
to all the happy communistsdemocrats fascists who are applauding this trumps mara lago property is worth over two hundred million dollars the judge said no its only worth 18 million do you really think this is how our justice system should work in america using it to go after political opponents like russia does or china,0.2666666666666666,2
this dude had a bench trial his suppoerters should feel like fools for following a fool who is trying to win the vote of the people their vote but not trusting the opinion of the people who he proclaims he is for trump is only demonstrating why the elite created the electoral college smdh,0.2666666666666666,2
appeals sure but make him pay first on any appeal then those folks can spend decades of excuses and erected hurdles before sending him back penny by penny,0.25,2
love it there still is some semblance of justice left in this country for career criminals suck it donny,0.25,2
theres nothing richer than clueless liberals who cant even make sense of this case cheering for political prosecution 100 winning appeal,0.25,2
crooks running our judicial system this will not lie here the people are not blind tho you wish it so,0.25,2
how many cases like this one in the last fifty years in ny im guessing zero,0.25,2
like no one seen that coming itll be overturned in a higher court,0.25,2
judge is such a fraud hope he is awarded more in countersuit,0.25,2
trump will come out on top ingron said he was guilty before the trial was that a real trail if are government lets this fly the democrats corrupted are country its not the usa anymore biden is the cause of this its part of the bidens crime familys,0.25,2
lets all be honest everyone expected this to happen and accept the fact that this trial was a hit piece to defame and slow trump keep watching cnn so u can be misinformed lol,0.25,2
he got off with a slap on the wrist if any of us acted the way he did we would be waiting the trial to end in jail for contempt he shoved a pile of folders that were put together by his own side and just swiped them off the table in a rage you would see from a petulant child,0.25,2
a total mockery of our judicial system and a 2 tiered system of justice he will never pay will either get thrown out in appeals court or the supreme court the judge is nothing more than a joke and a disgrace to the bench,0.25,2
three years is nothing and im sure they will find a different way to continue with their crimes,0.25,2
watching from sydney the partisanship and these court cases on both sides are tearing your country apart im so glad australian politics isnt like this,0.25,2
you shredded the judge during the trial and now he just shredded your financial identity karma and accountability lets see how many fools answer your fundraising pleas you must pay your bills donald or you will be like nato,0.25,2
what everyone keeps ignoring is that its not only the banks who were defrauded the taxpayers were both in new york and the rest of the country 1 by reducing the valuation of the properties for tax purposes he paid lower property tax to the localities 2 by inflating the valuations for loans he reduced the profits of the banks which is where the 370m came from and that reduced the taxes that the banks paid to the city state and federal governments you and i paid for these tax shortfalls out of our own pockets,0.2454545454545454,2
the judge doesnt have the legal right this isnt russia,0.2428571428571428,2
i am furiousthis judge needs to be prosicutedi dont believe this is right and legal,0.2428571428571428,2
to compensate the victims who were paid back in full and said they suffered no damage this is a freaking travesty and hopefully an appeals court will actually apply the law everyone here that thinks its a good thing to abuse the justice system to attack political opponents dont want a functioning democracy its the beginning of the end enjoy,0.2416666666666666,2
congratulations to all the decent and honest americans justice has been served the nob boss and his criminal history are catching up with him,0.2416666666666666,2
this ruling is ridiculous and everyone knows it he will win on appeal,0.2333333333333333,2
the judge swears he is not gay but his boyfriend is a known liar trump fined more than 350 million in new york business fraud case put a liedetector on that judge and ask him how many times hes dreamed of fellating trump dozens is my guess,0.2320075757575757,2
trump 2024 we live in a third world country right now this judge better be held accountable,0.2305194805194805,2
he says theres no victim looks like hes a victim of his own crimes cool beans,0.228125,2
stop using the courts for political gain im sure there is many liberal investors doing the same in new york but not being punished this judge needs to be punished,0.2272727272727272,2
and thus the first telling blow is struck by the legal system do not let up,0.225,2
a judge trial instead of jury because trumps attorney was too incompetent to check the jury box lol,0.225,2
meanwhile in new york convicted murderers are being released on good behavior typical democrat state valuing money over life,0.2232323232323232,2
do not believe anything the news media says about delusional donnas chances of winning the presidency periat the judge has banned her for 3 years because shell be criminally convicted in march will quickly lose all appeals be ricoed and sent to the big house let me be clear scotus will not shall not and must not subvert the will of the hidden government in its ability to do what it does best off to prizo u go ms donna enjoy it,0.2208333333333333,2
his finances will be jeopardized not only in new york but pretty much anywhere he will probably have to come up with ideas on how to get the money for a bond since there is not going to be any company willing to get involved in this matter the judges ruling responsibly didnt create chaos there are innocent subordinates affected by this but restricted him in such a way that he no longer could conduct funny business in new york djt is in the hurt locker for sure,0.2202479338842975,2
this is making yall way to happy what goes around comes around the whole judicial system is fixed bring biden to a red state and let tara reide sue him for his assault on her we will give her 80 million dollars this is political 1000 rfk 2024,0.22,2
do you know what this fraud is it is the government saying he defrauded the bank by saying his properties were valued too high and using them as collateral to get other loans now let me ask you something do you go tell the bank what your property is worth when youre using it as collateral for a loan or does the bank assess that value i dont think cnn understand the implications of this the bank itself says there was no fraud the bank itself says the loans were repaid with interest and they profited from the deal this would be like you doing a cash out refinance on your own home to use for an investment opportunity and then getting sued for fraud because when you took out the loan the bank appraised your property too high this is psycho,0.219,2
lol they say that the wheels of justice turn slowly when i imagine the wheels of justice i see a gigantic yellow road compactor rolling over trump at one inch per day and it just caught his toes should have happened decades ago but it will be sweet to watch,0.2125,2
its time this judge is investigated and i repeal it and move my business out of new yorkjust think how many american going to be out of a job,0.2121212121212121,2
oh jeez like its a surprise of how this case was going to go definitely be overturned especially since there was no victim no complaints lol,0.209375,2
evidently the judge doesnt seem to know what he has against him democrat judge prosecutors lawyers all democrats they all have to pay much more than that and the government has to pay for the next 700 years there is many people have billions against the government so they are not a winner because these people are collecting each and every second of the day for the next 700 years there is no way they can get out of it its rockhard,0.2083333333333333,2
it should have been a bigger fine and it should have been a longer suspension,0.2083333333333333,2
all those legal experts from trump university will come to the rescue certainly,0.2071428571428571,2
hope this judge gets his comeuppance soon fuck new york they are failing in so many ways and the judge is old probably wont be able to enjoy his decision,0.206060606060606,2
so this clown show of a trial is over for now i just have a few questions where is the money going to with no real victim is it going to help repair and clean up ny or to pay for more immigrants to come live for free,0.2046717171717171,2
first theres no way this stands on appeal its an absolute joke 355m for supposedly lying about the value of a property when even the banks that loaned him the money said he did not and they always do their own independent appraisals no jusry decided guilt before it even starts what a joke nyc sure knows how to drive profitable tax payers out of their city second their are a lot of moms basement legal scholars on here that have no clue about how much an abuse of power this is using the courts to prosecute your political enemies hope you enjoy it when the other party does it to you soon,0.2022727272727272,2
i am appalled that judge engoron did not revoke the trump organization s licenses to do business in new york state in perpetuity it is apparent that all the trump family are criminals,-0.2045454545454545,2
another kangaroo court decision in our banna republic these criminal judges and das need to be put in prison they would not let trump speak nor allow a jury of his peers he has the right for both and they decided that trump was guilty before the case even started i do not accept this verdict and want accountability for the twotier justice system this insanity must end,-0.2047619047619047,2
if he is truly guilty then he needs to pay but some of this is obviously personal with a judge known to despise trump and people trying to remove him from the campaign its ridiculous to think that its not personal and i dont like trump,-0.2083333333333333,2
justice is blind evidently deaf and dumb too,-0.2083333333333333,2
this is the same judge that said trump was guilty before he saw any evidence this is how you know this is not a fair judgment twotiered justice system no different than the court system putin runs,-0.2125,2
corrupt judge why not jail time corruption we know this,-0.225,2
life long criminal now is the time to pay,-0.225,2
weaponized court system in new york is dangerous,-0.2318181818181818,2
the judge himself and all the individuals running usa right now are the real corrupt ones and they need pay for their crimes,-0.2321428571428571,2
eric fredo trumps punishment is he has to read a book that doesnt require crayons it would have been harsher but the judge quickly realized what a moron he is,-0.2333333333333333,2
the democrats have tried so hard to get trump they are going to get trump when he is elected in november well done the judges bias in finding trump guilty before the hearing took place will see this case tossed out on appeal what trump has done is no different to how the millions of other business people and the banks do which they support watch this case ultimately fail like all the others that have been politically driven,-0.2361111111111111,2
this judge is a too little too late hero for folks on a ship doomed to sink trump 2024,-0.24375,2
bank fraud is a crime crime are done by criminals now to the criminal cases criminals need to be in jail,-0.25,2
the ugly judge approaches again for money only strange the amount is the amount newyork lost in people moving away,-0.25,2
the fraudfather and his crime family is finally found guilty,-0.25,2
just remember that this judge valued maralago at 18million such a corrupt case,-0.25,2
and oj wasnt guilty total corruption,-0.25,2
appeal this travesty dont pay a dime to any onemake sure tha pos is in prison for the rest of his miserable life fjb,-0.25,2
liarspull the tax returns and financial statements liberal corrupt judges,-0.25,2
big surprise that judge said he was guilty before he was indicted,-0.25,2
hes fed this judgment will cause every bank to call in any open lines of credit he has until paid all of his property will be subject to state liens preventing him from getting even secured debt until it is paid any property he sells will be sold below market rate because buyers will know hes desperate for cash i hope hes driving my uber the next time i visit nyc ill give him 1 star,-0.2533333333333333,2
fing stupid judge i have never had a real estate loan where the bank didnt have an independent appraiser appraise the property they are doing everything they can to destroy this man you are blind if you dont see it,-0.2599999999999999,2
corrupt leftist judges in corrupt blue statestrump 2024,-0.2625,2
our political system broken our judicial system broken,-0.2666666666666666,2
what a fraudulent case will be reversed on appeal just watch all these attempts to bring him down is failing the leftist goons and the wef know it no wonder they are so desperate,-0.2685185185185185,2
the victims are the banks and insurance cos that got screwed out of profits the victims are the people of ny whos taxes had to offset what irs and citystate didnt get to put towards the cost of services places like chump tower benefit from the victim is the economy of ny which like everywhere else on earth relies on money changing hands cnn reporting fake news as usual by suggesting there were no victims give your head or pimple a shake,-0.2749999999999999,2
a corrupt judge like this should scare the hell out everybody you people that agree with this clown are really sick you really need your mental state checked,-0.2785714285714286,2
criminal should have been criminally prosecuted long ago lock him up,-0.2833333333333334,2
362 millionto new york statefor what ill gotten gainthis ruling seems like ill gotten gain,-0.2878787878787879,2
corrupt radical judge breaks the law and tries to influence the election,-0.3,2
judge has lost his mind l james and nyc loses,-0.3,2
yes the wheels of justice move slowly but they do move ty judge engoran,-0.3,2
scum and shows misconduct,-0.3,2
the judge gave him a gift this really sucks,-0.3,2
for ripping off the public in the bernie maddoxs ponzi scheme he gets life in prison and the think the repossession of ill gotten gains for ripping off the federal govt in trumps fraud scheme he gets no prison time and no repossession of ill gotten gains instead he gets fined 354 million and no business in ny state for a few years i dont see the justice here,-0.3,2
this clown judge is himself a criminal if this is our judicial system were all in trouble stand against injustice,-0.3,2
corrupt judge and asinine outcome as expected,-0.3,2
judge sucks,-0.3,2
this is insane activist judge is disqualified from making impartial decisions none of this would be happening if trump was a democrat its political persecution and election interference plain and simple,-0.3035714285714285,2
justice there isnt any justice in america its a dictatorship the bidens have no case to answer on anything ie laptop the classified documents stored in biden carriage disgusting loosers long live trump 2024,-0.3045454545454545,2
cnn and this deranged judge are completely inseign or just plain stupid take your pick i think its both,-0.3047619047619047,2
what the fuck is wrong with these judges with their draconian punishments just because its trump how transparent and uncalled for i hope when he becomes president again he can do something about these ridiculous democrats they try to bankrupt trump but let murderers back out onto the streets jeesh,-0.3083333333333333,2
we all know every other politian is guilty as well witch hunt,-0.3125,2
you mean the summary judgement by the rabid flaming liberal judge he wont ever have to pay that bs,-0.3125,2
too bad this joke of a judges whole life couldnt be appealed if only his worthless daddy wore a condom,-0.3249999999999999,2
so the us attorney hasnt been doing his job for how many years along with latisha the hut thank god the state let her bring justice during a presidential election what kills me is the morons who dont have a dime are brainwashed into a lousy life by these vile people look at the corrupt puss on that so called judgehope for his sake there isnt a judgement coming,-0.325,2
idiots reporting to idiots watching djt will win on appeal judge a nut case and blew it by making guilty statement before trial,-0.325,2
this is sickening no laws were broken no relator or seller will be able to over estimate value on property form this day forward everyone will be guilty just like trump if they do even thoe the banks were complicit with the loan,-0.325,2
this is absurd these demoratz election inference ruling should be banned and struck down by the supreme court once trump appeal this fraudulent verdict,-0.3277777777777778,2
p0s corrupt judge day after fani goes down this comes out day after the tucker interview come out russia russia russia,-0.3277777777777778,2
this judge is an idiot political hack and needs to be fired and disbarred immediately he is crook and a criminal ie abuse of process denial of due process,-0.33125,2
i love how both the disgusting normal judge and the disgusting normal trump use psycheist slurs to insult each other when in reality both are evil normaltrash,-0.3321428571428572,2
tell the truth fake news as soon as they go to a different court it all gets thrown out but since youre fake news youll never tell that,-0.3333333333333333,2
that judge is corrupt he will be the one going to jail and maybe worse,-0.3333333333333333,2
ridiculous corrupt and totally against our constitution lock and debar the corrupt judge,-0.3333333333333333,2
ridiculous it will be appealed and overturned as it should be the judge will be investigated,-0.3333333333333333,2
the judge cannot be serious,-0.3333333333333333,2
ridiculous hes going to appeal,-0.3333333333333333,2
this case makes zero sense i dont like you so ill charge you with something that ive never charged anyone else and find you guilty no matter what you do democrat logic spells the utter destruction of the us,-0.3333333333333333,2
corrupt judges america is now third world fake lady justice,-0.3333333333333333,2
stupid judge i dont care it is stupid banks are required to do their own appraisals id appeal then id move my business out of that da state,-0.3333333333333333,2
judge should use some of that cash to get a less creepy mugyikes,-0.3333333333333333,2
thats right you cant beat them in election bankrupt him fucking people are so evil this is sad the whole court thing was a setup anyways im sorry trump 2024 baby,-0.3523809523809524,2
corrupt justice department and corrupt media it is hard waiting on all the mindless sheep to see it you all will soon see who is fighting for you and who is getting paid to do what they are told at your demise,-0.3729166666666667,2
still a weak judgement given his kids and the temporary ban,-0.375,2
a corrupt liberal judge who hates trump what a big surprise the total disgusting weaponization of the justice system,-0.375,2
so some clown judge one guy can order another guy to pay 355 million dollars everyone should be wary of this if they can do this to a past president what if they came after you,-0.375,2
wtf that is do unfair the judge had already judged him to be guilty this is so crooked take it to the appeals court,-0.375,2
isnt this the judge he was talking crap about on truth social trump is going to learn to mind somebody,-0.3833333333333333,2
corpse court strikes again i noticed everyone trying to take down president trump why they all look like night of the living dead and everyone gloating about it the village idiots,-0.3851851851851852,2
so alina habba at this stage has secured close to half a billion dollars in penalties for her client between this and the defamation case shes possibly the worst lawyer in world history,-0.3888888888888889,2
people were hurt especially if their retirement accounts were raided and they had to rely on the government guaranty fund which would pay a substantially less amount than the union or company promised in negotiations and give backs this is criminal america at its worst no one was harmed is a croc of chit the banks made money is this arrangement and should be charged as well since they assisted in the fraud on the publicworkers,-0.3916666666666666,2
yall making jokes but this was a terrible terrible ruling if you were in trumps situation youd feel like you never had a fair chance for something thats been terribly adjudicated the bank agreed to the evaluation period the government cannot arbitrary determine the value of a private deal,-0.3999999999999999,2
what an idiot judgehe needs disbarred like yesterdaygo get your crayons judge and go back to 1st grade this time around listen to the teacher,-0.4,2
the judge should be disbarred hes a criminal of the justice system,-0.4,2
what a farce what a kangaroo court,-0.4,2
guess this is the way they distract from the fact theyve admitted biden is both a criminal and senile,-0.4,2
the list of crimes are building now trump is a rapist in a court of law a fraud ina court of law trump is the worlds biggest conman lock this criminal up now,-0.4,2
the judge needs to be jailed criminal democrats running our court systems all this is to try to keep him from running for president,-0.4,2
same judge that says maralago worthless joke,-0.4,2
what a rat he needs to be sitting in a criminal courtroom being tried for those 91 felonies he was indicted on,-0.4,2
these cabal courts are criminal,-0.4,2
this was the civil case now waiting for the criminal one,-0.4,2
start making these judges recite their oathsyes its required but the criminal coercion specialists will not tell you,-0.4,2
way to go judge and ms james now will you all wipe the smiles off of your faces poor citizen trump and grifters,-0.4,2
this man is worse than the gotti crime organization,-0.4,2
accountability time for the cult leadercriminal always a criminal,-0.4,2
trump is criminal,-0.4,2
justice has been served to the convicted rapist criminal charges forthcoming,-0.4,2
lmfao the finding of fraud is going to be overturned the award wont be a tenth of this in the end just fuck off amounts,-0.4,2
who could have seen this coming i mean the judge said he was guilty before the trial started wooo we got him this time,-0.40625,2
this weird judge should be removed from the bench this has been the weirdest trial ive ever seen how do you find someone guilty without due process never mind the blatant prejudice this judge displayed during the proceedings appeal,-0.40625,2
doesnt mean hes guilty just another witch hunt hey trump you still have my support blackslatinos for trump wont chnage a thing in my book at all trump2024,-0.40625,2
you people are all crazy go trump save america impeach biden and all the other corrupt politicians get that judge out,-0.4083333333333334,2
this judge is so damn corrupt and being paid by the dems with our tax money this is pathetic unwarranted and must be stopped immediately this world minus the fake news media such as cnn and msnbc who are also benefitting as well obama must be stopped and this freak of a pos lawyer needs to stop being paid,-0.42,2
i believe that judge moron is lifting money from president trump him and miss james but i think that president trump should pack up every business he got and move to another location and then turn right around and sue the hell out of judge moron but none of this would have ever happened if it wasnt for twisted cnn msnbc abc the view and some celebrities this dam judge has broken the law so i think that judge moron should be removed from the courtroom period and never served as a judge again and when are they going to get him for showing his body on social media thats a crime as well,-0.4258503401360544,2
fani willis disasteralso outrageous new york judicial abuse against trump httpswwwyoutubecomwatchv_ldzwy4k4u0,-0.4318181818181818,2
i missed something wheres the plaintiff it is the banks job to make assessments regardless of the borrowers assessment the banks were paid back on time as i understand so who is the plaintiff has to the judge made himself plaintiff all sounds bananas to me sorry just a lot of lets hate trump,-0.4333333333333333,2
complete outrageous and unacceptable that judge is nuts,-0.45,2
wow 2 gut blows in a row for trump yesterday it was terrible dictator putin today it was the honorable judge e,-0.45,2
judge is a corrupt criminal working for biden,-0.45,2
he found them guilty before the trial how the fuck does that work,-0.45,2
who does he pay it to there isnt even a plaintiff in this case this is a judges and ag conspiring to commit election interference and brainwashed morons are lapping it up like they got a prize can you people really not see what this is,-0.45,2
corruption is the game this judge plays there all corrupt,-0.45,2
evil corrupt judge theres no victim just a criminal judge whos robbing a man who he has a grudge with,-0.4656249999999999,2
this judge is a horribly hateful and spiteful person when you get loans professional assessors come out to evaluate your assets the value at the time of the loan what did trump do wrong,-0.4666666666666666,2
letitia james and her sidekick corrupt judge made the wrong decision attacking trump and his family truckers for trump are tired of liberals ignoring the law the bs must stop trump 24,-0.4666666666666666,2
this is ridiculous the stupidity od it all this is unlawful,-0.4666666666666667,2
before the trial they said youre guilty of fraud that kinda says it all doesnt it,-0.5,2
wait the judge that declared trump was guilty way before the trial even began just decided trump was guilty no way i never saw that coming i bet theres no way trump will appeal,-0.5,2
jealous commie judge who works for the corrupt government,-0.5,2
this judge is a corrupt clown,-0.5,2
nonsense n insane verdict the judge is not qualified exremely political,-0.5,2
show me the man and ill show you the crime,-0.5,2
this judge called illegal immigrants spics and said he is untouchable,-0.5,2
he ruled trump guilty before the trial began,-0.5,2
the trumps didnt do anything wrong this judge is a fool the banks will always go lower than you give them,-0.5,2
completely corrupt prosecution,-0.5,2
corrupt judges going after trump so they can make money off of him for what,-0.5,2
can judges be disbarred for blatant miscarrages of justice,-0.5,2
that judge is creepy,-0.5,2
corrupt democrat judge bought and paid for by the democrat party,-0.5,2
was anyone expecting this corrupt judge to render a just verdict,-0.5,2
engoron is a corrupt judge solution its made of lead and travels at about 2350 fts,-0.5,2
i wonder if fake judge will accept trumps fake maga money,-0.5,2
that judge is a thief he wouldnt let his lawyer defend himself guilty before he went to court,-0.5,2
corrupt pedophile judge should be in prison not presiding over any cases this corrupt decision will be overturned in an appeal,-0.5,2
the judge is guilty of fraud forbes valued maralago at 350 million just two years ago,-0.5,2
what a corrupt judicial system this is election interference,-0.5,2
still voting trump 2024 that judge had him guilty before he went to trial,-0.5,2
fake newsnever heard by a juryjudge decided and biased judge def getting overturned,-0.5,2
the fraudster is guilty,-0.5,2
the ny sleezeball system would not investigate the clinton foundation ran out of their city anytime soon pathetic they can just pick and chose their political judicial system,-0.5,2
ill bet hell refuse to pay his lawyers for losing the case,-0.5,2
all three guilty i encourage the court to do whatever the hell they want if they dont pay,-0.5,2
fake newsfake judgefake peopleon the tell a lie vision,-0.5,2
we know this judge was corrupt,-0.5,2
tell that fricken corrupt judge to take a flying leap how murderous is that,-0.5,2
trump is gangster he is going to fight the courts he is did no think wrong,-0.5,2
another bullshit hoax judgement from a fake biased democrat judge this will get squashed in appeals court,-0.5,2
if he was an illegal immigrant his charges would be dropped and wouldnt have to pay anything,-0.5,2
this judge is a corrupt pos,-0.5,2
judge is a biased like your news what a corrupt state ny like cnn fake news,-0.5,2
judge igor is scary,-0.5,2
the bible said god will be justice to lawyers and every make the law and be wrong justice i wait for gos him give the triumph,-0.5,2
this cvnt has never paid his bills convict45 is guilty af he will need diapers in prison,-0.5,2
he committed no crime wtf,-0.5,2
no one was defrauded the ruling is insanity totally corrupt a shakedown for a business mans money and hos business,-0.5,2
the judicial system is corrupt it is a shame justice for trump trump 2024 america stand with trump,-0.5,2
the judge is a fraud trump will appeal we all know how corrupt nyc and state is,-0.5,2
everyone knows the judge is corrupt and trump wont pay a dime,-0.5,2
the banks didnt have a problem with anything what a scam by the ny justice system totally corrupt,-0.5,2
how can you be guilty of fraud when no one was defrauded will be reversed on appeal,-0.5,2
that judge is a corrupt poltical hack this will be overturned on appeal,-0.5,2
corrupt judge,-0.5,2
twotier justice systems sickening shit,-0.55,2
look at this judge make me sick poor trump,-0.5571428571428572,2
no laws broken no victims just stupid angry dems,-0.5666666666666667,2
this is pathetic they are nothing buy crooks those judges they are trying to break that man its not right shame on all of them,-0.5714285714285714,2
omg crazy numbers what was his lawyer doing,-0.6,2
sold out judges everywhere chicken shiz,-0.6,2
this is a dirty judge soon to be disbarred,-0.6,2
who are the clients he defrauded no one is named but still yet this judge says hes guilty before the trial starts whether you like trump or hate trump how would you feel if you were done this way i think its disturbing,-0.6,2
what a farce how did this idiot ever become a judge,-0.6000000000000001,2
what a joke a judge trial because no jury would finally him guilty and all the nonsense they tried to bust this guy on in the end they say he lied about the value of his home you guys are a joke just like this trial 1000 politics to try to stop the man from running pathetic democrats just pathetic,-0.625,2
this idiotic judge is so stupid and corrupt our justice department is as bad as the one in north korea,-0.6666666666666666,2
the judge is a moron who should be disbarred over his stupidity,-0.7,2
you judge is so corrupt and evil,-0.75,2
the judge so stupid laying all midia and democratic people laying stupid people bad,-0.7666666666666666,2
that judges face is a hate crime,-0.8,2
this judge is a idiot,-0.8,2
the judge is an idiot,-0.8,2
look how much hate this judge has inside u can see it on his face and his eyes just look folks,-0.8,2
pray for the judgehe is blinded by his hate,-0.8,2
hope that idiot judge has bodyguards,-0.8,2
they knew from the beginning of this case what the judgement would be against trump why taxpayers have to pay for these court cases stupid i would hate to have a court case in america,-0.8,2
letitia should sue him for defamation he keeps call her corupt without evidencejust keep hammering the moron,-0.8,2
appealed fkn idiots,-0.8,2
the worthless tammany hall judge shall rue the day,-0.8,2
that judge is a disgusting creep,-1.0,2
weaponizing the justice system disgusting,-1.0,2
that judge is breaking the law his evil looking smirk says it all,-1.0,2
the judge looks sort of evil,-1.0,2
note that the judge said trump was not someone terrible like bernie madoff why not samuel bankman fried or is sbf now a dnc martyr,-1.0,2
the worst communist embracing democrat judge in the history of this country,-1.0,2
buuuuuulllllllshit itll be tossed on appeal you people are so pathetic,-1.0,2
this ruling is so bias its disgusting,-1.0,2
